,time,nBits,value,in_count,out_count,count,value_min,value_max,in_min,in_max,out_min,out_max,Open,Close,Volume BTC,Volume USD
7850,1562396400,4301652488588,2106244860772,20186,29407,11081,0,44720328939,1,205,1,828,11395.77,11440.6,24.9,285007.09
7851,1562400000,7015952118604,5260994266132,36398,44347,18073,546,566373937595,1,413,1,237,11440.6,11347.2,66.64,759219.71
7852,1562403600,7394447847904,4460635924551,34384,47361,19048,546,100026036381,1,237,1,395,11347.2,11409.88,21.12,240492.76
7853,1562407200,4944124726528,2541241378788,26512,32423,12736,546,48398123804,1,487,1,296,11409.88,11380.02,8.769,100196.44
7854,1562410800,5954999474320,3719652613140,28982,37724,15340,546,80078092515,1,345,1,228,11380.02,11420.96,7.042000000000001,80139.82
7855,1562414400,5408801021884,3160946523089,29124,34145,13933,0,48392253330,1,374,1,307,11420.96,11435.87,69.58,795095.42
7856,1562418000,6912690719636,3624844965805,42366,42774,17807,546,107706634166,1,250,1,969,11435.87,11388.65,11.51,131012.86
7857,1562421600,4224788740484,3225935492946,22670,28636,10883,546,47002070542,1,395,1,72,11388.65,11437.44,25.08,286450.63
7858,1562425200,5835433643936,3853243650410,27327,37169,15032,546,660421063361,1,255,1,101,11437.44,11626.12,61.82,713430.46
7859,1562428800,7945304709316,3277661834605,42612,50163,20467,0,69999913240,1,472,1,1184,11626.12,11599.43,60.06,697362.96
7860,1562432400,6432098193612,2670946213871,28721,39029,16569,0,57943540035,1,322,1,224,11599.43,11587.18,50.49,583225.22
7861,1562436000,6673559058868,1601536486919,37707,39384,17191,546,49646914733,1,441,1,484,11587.18,11477.24,22.08,254234.93
7862,1562439600,6116490985488,1760878577236,27257,35514,15756,546,224363111531,1,428,1,208,11477.24,11518.97,34.22,392890.57
7863,1562443200,5250803317448,1548333150235,23545,33975,13526,0,49449978958,1,400,1,2557,11518.97,11471.0,11.48,131706.76
7864,1562446800,3620360175848,984591582280,16186,22501,9326,0,35454936760,1,557,1,593,11471.0,11184.37,53.76,605771.61
7865,1562450400,5535354465732,2772021088439,36966,32435,14259,0,61899722988,1,965,1,246,11184.37,11233.51,51.5,575540.13
7866,1562454000,4765552382448,2267743727995,20338,27116,12276,0,56778251034,1,250,1,259,11233.51,11240.76,17.0,190537.27
7867,1562457600,6417346565188,2995001710670,25493,41259,16531,546,62606147833,1,451,1,2918,11240.76,11196.06,19.36,216102.43
7868,1562461200,2908011803268,1384996725503,11307,23470,7491,546,78782624979,1,116,1,5409,11196.06,11233.24,7.667000000000001,85699.39
7869,1562464800,6028369415692,4639896882302,41748,57190,15529,546,111254438172,1,263,1,2701,11233.24,11186.25,13.98,156184.5
7870,1562468400,4244198777884,3716709195258,19725,30083,10933,540,64268745191,1,407,1,236,11186.25,11148.58,23.67,263451.28
7871,1562472000,3442176032516,2217554118222,17226,23696,8867,0,51711014205,1,585,1,909,11148.58,11280.0,19.13,215252.7
7872,1562475600,5679376943240,3687460344799,24378,35670,14630,0,48820915130,1,155,1,1103,11280.0,11217.0,4.9830000000000005,56113.52
7873,1562479200,4791173631816,2446910067010,23255,29334,12342,546,44898472050,1,500,1,286,11217.0,11178.65,8.095,90676.68
7874,1562482800,5698786980640,2569379196835,25918,37662,14680,0,47970932314,1,468,1,836,11178.65,11189.24,6.795,76114.32
7875,1562486400,5749253077880,2293669387399,25231,34979,14810,540,44871065488,1,226,1,201,11189.24,11195.63,10.7,119293.64
7876,1562490000,2823384040204,1721826215212,13054,19792,7273,540,48124440670,1,150,1,510,11195.63,11244.0,9.972999999999999,111931.86
7877,1562493600,5306704225160,4096356789878,25585,34376,13670,0,77688333015,1,199,1,572,11244.0,11280.0,6.6339999999999995,74689.35
7878,1562497200,4550489168056,2993010239689,21640,29702,11722,546,56326538910,1,363,1,128,11280.0,11337.0,26.27,297608.22
7879,1562500800,5873089116492,4941334237192,33784,37441,15129,0,42605631021,1,820,1,250,11337.0,11350.0,26.68,304202.8
7880,1562504400,5771380520516,4268899435499,39972,38081,14867,546,41390349805,1,486,1,1001,11350.0,11377.08,10.2,116059.85
7881,1562508000,6762845230908,3825616403175,32852,41278,17421,0,64214734670,1,568,1,271,11377.08,11359.83,2.609,29714.62
7882,1562511600,2524081263496,2245101002508,19686,18690,6502,546,40215691305,1,500,1,76,11359.83,11242.8,29.3,331852.15
7883,1562515200,3684413299268,2570403282765,27873,25508,9491,546,100000000000,1,216,1,98,11242.8,11193.23,15.48,173322.66
7884,1562518800,6766339037640,5968737099151,43422,42059,17430,0,653898269667,1,838,1,1251,11193.23,11500.0,156.5,1777658.61
7885,1562522400,5760122698824,2631045720402,36984,35729,14838,546,36654698185,1,565,1,1607,11500.0,11461.2,26.03,298842.93
7886,1562526000,6576897072616,2100147978900,35074,37620,16942,546,103163767393,1,500,1,211,11461.2,11532.58,60.31,696590.14
7887,1562529600,5185973792532,2354795741618,33270,32543,13359,0,51917395830,1,378,1,480,11532.58,11499.56,52.31,604049.69
7888,1562533200,6261678065240,2129173030244,27711,34746,16130,0,95715924494,1,601,1,109,11499.56,11537.99,11.62,133975.82
7889,1562536800,4526808922428,2212909727364,18897,25632,11661,546,43018029211,1,232,1,244,11537.99,11425.21,26.36,302432.84
7890,1562540400,4279913246700,1812185968970,15713,23982,11025,546,87745765325,1,138,1,250,11425.21,11479.63,33.28,380851.81
7891,1562544000,6153370056548,22028640001651,29146,41683,15851,0,1889292168435,1,378,1,3001,11479.63,11405.72,14.51,166235.22
7892,1562547600,5922778812236,4886078782176,25084,37683,15257,0,200025134654,1,466,1,384,11405.72,11468.63,3.826,43746.74
7893,1562551200,4421994720468,5948496518927,24649,56057,11391,0,72521185148,1,295,1,2701,11468.63,11390.35,8.806000000000001,100659.82
7894,1562554800,7677057992448,19893705378524,39353,65615,19776,0,77356406365,1,534,1,5582,11390.35,11414.18,18.75,213493.52
7895,1562558400,2779129154932,3271577479633,17696,18821,7159,540,55999963720,1,736,1,89,11414.18,11473.28,7.917999999999999,90617.97
7896,1562562000,6482952491600,4605499045861,31406,45147,16700,0,130474992768,1,235,1,2605,11473.28,11479.51,10.52,120746.64
7897,1562565600,5592808176436,3885039145947,28744,35623,14407,546,86602096931,1,332,1,329,11479.51,11435.0,4.218,48283.45
7898,1562569200,3690624511236,2418213405738,16833,24589,9507,0,65328075647,1,282,1,339,11435.0,11479.37,9.18,105251.23
7899,1562572800,8516736210372,5772629849038,47828,56092,21939,0,99999954863,1,653,1,1558,11479.37,11704.69,39.36,456122.95
7900,1562576400,3898311911416,9003392063511,22074,28415,10042,546,1267474419790,1,526,1,394,11704.69,11826.2,110.71,1312246.03
7901,1562580000,4243810577136,9657061849875,22423,28536,10932,546,482867363139,1,564,1,993,11826.2,11910.0,23.78,282928.64
7902,1562583600,9774506633892,21988362558374,58783,62524,25179,540,656471037642,1,758,1,799,11910.0,11938.84,46.85,558223.72
7903,1562587200,7524495098484,16329598834404,46772,48417,19383,0,572529961190,1,1018,1,829,11938.84,11875.0,41.81,496318.41
7904,1562590800,1173919061952,3111476350932,5576,8241,3024,546,495321651733,1,96,1,476,11875.0,11910.51,9.074,107847.55
7905,1562594400,6786913677284,11547563171140,33308,44956,17483,546,108599819994,1,197,1,96,11910.51,11886.22,23.95,284773.5
7906,1562598000,8494608767736,18796573304274,59679,56759,21882,546,130001737892,1,737,1,263,11886.22,11868.55,16.45,195818.68
7907,1562601600,6511291146204,13822821051081,42702,37884,16773,0,493087655021,1,937,1,289,11868.55,11850.0,31.63,374659.37
7908,1562605200,10293531033968,21683634792042,57123,64034,26516,0,490672368028,1,678,1,650,11850.0,11916.7,9.656,114743.87
7909,1562608800,5640556868440,10995439450280,31244,32719,14530,540,482576437197,1,558,1,664,11916.7,11876.87,26.99,320569.43
7910,1562612400,6249643842052,10528981086239,36255,39258,16099,0,477222656145,1,524,1,2263,11876.87,12221.69,122.89,1488452.11
7911,1562616000,7578455002456,13574853869682,53593,46219,19522,546,463905074407,1,676,1,1254,12221.69,12218.5,71.06,868734.02
7912,1562619600,6646773207256,10800900767078,34419,38214,17122,546,457728920840,1,575,1,175,12218.5,12327.73,75.13,921803.52
7913,1562623200,6562533644940,13967156085752,66401,38514,16905,0,455085014658,1,680,1,1001,12327.73,12337.79,89.64,1105368.58
7914,1562626800,4498082067076,7751159096867,27742,26119,11587,0,436055892021,1,678,1,500,12337.79,12287.63,44.92,553754.14
7915,1562630400,7006247099904,13166483332262,36059,41775,18048,0,434113469625,1,792,1,259,12287.63,12270.0,23.27,285701.36
7916,1562634000,6277206095160,13305612385483,32305,65414,16170,0,429507513793,1,863,1,5532,12270.0,12547.84,108.73,1350052.99
7917,1562637600,4075331452504,5856892541665,26282,24855,10498,546,61666050682,1,467,1,86,12547.84,12667.82,102.34,1295158.53
7918,1562641200,7468205990024,14625441373408,43408,55438,19238,546,460961002817,1,500,1,987,12667.82,12681.58,114.99,1459832.02
7919,1562644800,6406865144992,13262138780824,32753,39309,16504,0,424618958046,1,476,1,501,12681.58,12729.78,68.68,870450.92
7920,1562648400,5202278223948,10694823507902,26275,32384,13401,0,416010778591,1,613,1,867,12729.78,12675.3,51.9,659054.26
7921,1562652000,4888223818816,9210892415132,28373,32370,12592,0,414706090276,1,527,1,275,12675.3,12762.77,30.35,385773.71
7922,1562655600,8590882553240,14382116422656,47496,57513,22130,0,413094942900,1,456,1,1857,12762.77,12454.11,115.66,1453068.0
7923,1562659200,3716245760604,7986598272549,23442,25001,9573,540,410105561623,1,599,1,253,12454.11,12564.53,60.18,755078.85
7924,1562662800,6473939279943,11524160012090,32637,43080,16687,540,408321564018,1,188,1,1474,12564.53,12670.0,18.6,234484.64
7925,1562666400,5152622702961,9976511694969,27960,34487,13283,0,553898248555,1,650,1,101,12670.0,12300.0,150.34,1850069.38
7926,1562670000,3835276719429,5629838498840,15486,25844,9887,546,99999500000,1,136,1,101,12300.0,12289.24,39.8,490335.38
7927,1562673600,3301511091237,19489930473957,15638,22976,8511,540,1589292174946,1,353,1,364,12289.24,12385.0,28.85,355512.16
7928,1562677200,6321398747832,10144212525523,38444,45902,16296,540,147103510000,1,500,1,1272,12385.0,12372.27,47.14,584134.94
7929,1562680800,8347846161840,12164364503150,50989,51829,21520,0,384095317496,1,824,1,101,12372.27,12305.2,41.17,509633.31
7930,1562684400,7222516156473,10797762593401,36078,44069,18619,546,383643040692,1,647,1,111,12305.2,12400.0,63.39,779857.65
7931,1562688000,6260496710313,10224033303946,33058,40701,16139,546,380898785961,1,337,1,244,12400.0,12560.0,49.21,617050.66
7932,1562691600,6392774384160,9014667302262,34441,40777,16480,546,378895734468,1,357,1,414,12560.0,12552.6,30.13,378516.5
7933,1562695200,7115840613048,9286217860204,43650,43905,18344,546,376893653628,1,409,1,260,12552.6,12606.09,31.58,397934.22
7934,1562698800,9246248193012,11448078635505,58866,53183,23836,0,375773265972,1,1093,1,788,12606.09,12500.0,83.52,1040842.99
7935,1562702400,2332121334804,3642449855767,11278,15163,6012,546,301626015720,1,581,1,88,12500.0,12404.88,41.09,510341.5
7936,1562706000,7094893415430,7782795979895,43135,40704,18290,546,372397158676,1,624,1,246,12404.88,12552.7,43.61,547752.48
7937,1562709600,3026870055801,4047270287013,18738,18628,7803,546,119799927051,1,558,1,78,12552.7,12575.88,30.61,383756.22
7938,1562713200,6100677350709,6514480139653,34950,35307,15727,546,358739639201,1,461,1,324,12575.88,12577.85,30.74,387256.65
7939,1562716800,3995483990100,4734509690706,29225,23793,10300,0,354468066578,1,429,1,2196,12577.85,12865.41,86.05,1100311.95
7940,1562720400,3539688486375,5412543761924,16196,24113,9125,546,121688102280,1,271,1,454,12865.41,12916.82,77.45,999843.8
7941,1562724000,2757659775303,7754653304020,14756,36944,7109,546,353666217005,1,334,1,2701,12916.82,13050.0,79.67,1039024.03
7942,1562727600,8783082379014,22833519412775,51104,69711,22642,546,353769111984,1,748,1,501,13050.0,12973.33,53.15,692084.23
7943,1562731200,4763935813827,13424487632881,32322,46235,12281,0,352672394013,1,410,1,5285,12973.33,13024.78,27.55,357691.99
7944,1562734800,3263883717738,8031879017920,15582,26556,8414,546,74599460000,1,240,1,839,13024.78,13042.6,19.32,251641.22
7945,1562738400,3839155830099,10171585514010,22712,31447,9897,546,146088376473,1,265,1,374,13042.6,12962.78,13.04,169260.18
7946,1562742000,3825578942754,9592734409212,22166,34485,9862,546,349999904000,1,502,1,1001,12962.78,12873.13,25.19,324071.18
7947,1562745600,1713403182939,3525732527858,11356,15704,4417,546,54999982180,1,237,1,1001,12873.13,12941.99,23.43,302135.99
7948,1562749200,4956339703059,10570658862922,25659,45498,12777,546,74053830538,1,381,1,970,12941.99,12975.29,37.62,488925.91
7949,1562752800,4466795936505,7378220824216,30058,36306,11515,546,100191612425,1,527,1,403,12975.29,13000.64,34.35,445989.16
7950,1562756400,3022603034064,4872418397920,16345,27581,7792,546,89999937792,1,158,1,1213,13000.64,12992.43,57.04,744259.98
7951,1562760000,4143278106627,16435861879814,20856,38485,10681,546,9053002057689,1,136,1,395,12992.43,13050.0,37.36,485741.28
7952,1562763600,5656131267927,8020695317549,30719,45245,14581,546,108474071839,1,407,1,881,13050.0,13067.43,48.4,634158.06
7953,1562767200,10231154392125,10934949851131,60345,61997,26375,546,297512866311,1,369,1,107,13067.43,12475.0,135.99,1738009.21
7954,1562770800,9722215072221,11922382844065,51219,61867,25063,546,1180021477224,1,1054,1,239,12475.0,12383.06,244.9,3023109.48
7955,1562774400,3356594462751,6276477913609,17222,24583,8653,546,1177416216197,1,510,1,108,12383.06,12285.48,90.08,1106509.71
7956,1562778000,7204284336324,12949715569117,49894,45665,18572,0,1176073251374,1,963,1,434,12285.48,12291.52,81.89,997586.0
7957,1562781600,7406773913298,12406590251805,48337,45023,19094,546,1162717462728,1,542,1,208,12291.52,12222.0,29.55,362180.68
7958,1562785200,6737627322723,10377956527112,44426,39701,17369,0,1161211304170,1,888,1,483,12222.0,12069.84,121.23,1459556.48
7959,1562788800,3034628277141,6311629855866,17822,18750,7823,546,1157870535061,1,805,1,101,12069.84,11784.74,212.26,2501957.59
7960,1562792400,3318967089252,5977919112433,17429,21953,8556,546,1155761256836,1,259,1,251,11784.74,11922.61,102.39,1206058.16
7961,1562796000,6313252615425,11282711719095,34298,37799,16275,546,1155687371889,1,322,1,266,11922.61,12071.76,168.62,2024330.71
7962,1562799600,6397041405897,9065547612569,44836,35881,16491,546,1149096367008,1,598,1,699,12071.76,12090.99,36.33,439522.29
7963,1562803200,4435763051145,7177879540504,23072,27460,11435,540,1148401065159,1,388,1,524,12090.99,11906.16,77.48,923157.89
7964,1562806800,5954046967383,12942173833961,29950,61074,15349,546,1147807717562,1,400,1,5309,11906.16,12024.26,41.54,497241.48
7965,1562810400,4124270464344,15058244826832,21529,34634,10632,546,1146936600549,1,155,1,962,12024.26,11955.22,28.29,338251.1
7966,1562814000,4890394821669,21328674148479,27344,45193,12607,546,1144140583238,1,318,1,594,11955.22,11709.65,89.71,1053267.84
7967,1562817600,5544412880631,22743516615752,34116,42197,14293,546,1142101525137,1,583,1,501,11709.65,11385.82,213.6,2428778.06
7968,1562821200,3217334389698,12632455523055,15735,23905,8294,546,1141026430926,1,101,1,350,11385.82,11452.08,40.59,461975.61
7969,1562824800,4747255637946,16466360188359,27710,39194,12238,546,1140224733023,1,193,1,355,11452.08,11564.3,34.2,392128.15
7970,1562828400,4940823260379,13345629330364,27396,38850,12737,546,1139049611223,1,318,1,360,11564.3,11617.39,64.02,736855.56
7971,1562832000,7526638433001,22376534650130,50915,62090,19403,0,1117751358078,1,607,1,1028,11617.39,11439.36,26.23,301081.04
7972,1562835600,6880766506446,16756096050799,39799,49360,17738,540,1111389948361,1,328,1,396,11439.36,11484.98,38.63,443135.84
7973,1562839200,3603305901363,7935879927612,22907,24754,9289,546,1087596020534,1,337,1,163,11484.98,11449.32,54.34,621611.95
7974,1562842800,5436961515072,8661057312860,28570,33888,14016,546,1086505992724,1,586,1,126,11449.32,11617.44,67.79,781543.82
7975,1562846400,5819053916067,9414029642477,35602,41127,15001,540,1084689479541,1,824,1,1163,11617.44,11591.54,80.25,937626.72
7976,1562850000,2014034259864,4158434592625,9938,14035,5192,546,1078477830023,1,500,1,83,11591.54,11637.13,54.93,640533.08
7977,1562853600,4909402463952,7139089255273,33631,34998,12656,546,1076604756952,1,923,1,87,11637.13,11775.01,61.15,718663.35
7978,1562857200,7325312589228,23690935968139,46652,47824,18884,546,1073392971744,1,648,1,486,11775.01,11540.77,58.68,684510.35
7979,1562860800,6152269522620,10882028696901,33738,39332,15860,546,1060486569135,1,779,1,103,11540.77,11715.41,137.55,1601633.18
7980,1562864400,5660010378597,12677660320049,28896,35474,14591,546,1051160084680,1,451,1,108,11715.41,11715.47,21.01,246504.18
7981,1562868000,6340794301182,10216368944813,33353,39878,16346,546,1045426303107,1,478,1,575,11715.47,11684.0,61.29,714989.14
7982,1562871600,5281409177205,8033514912250,31441,33466,13615,546,1045067246688,1,493,1,235,11684.0,11616.0,27.35,317087.33
7983,1562875200,5209645629810,6517013198752,30205,30151,13430,546,1044654046378,1,321,1,162,11616.0,11164.1,251.0,2845750.67
7984,1562878800,5211197274078,7435597192978,30830,28638,13434,546,1043142104142,1,288,1,92,11164.1,11294.99,83.38,932645.0
7985,1562882400,6483545573838,9425460868562,34976,38582,16714,546,1041600868361,1,387,1,799,11294.99,11310.86,70.59,803066.99
7986,1562886000,4663466847474,8947532246164,23130,28385,12022,0,1040014129928,1,402,1,241,11310.86,11338.9,55.93,631630.11
7987,1562889600,4409385098589,13037751324188,25164,30278,11367,546,1037568042945,1,266,1,341,11338.9,11467.82,68.77,781815.92
7988,1562893200,7234153488483,23546395989504,44198,69781,18649,0,1033072936759,1,713,1,5375,11467.82,11416.54,30.22,345617.09
7989,1562896800,4730963373132,15842621636880,35386,40810,12196,546,1028807955747,1,674,1,967,11416.54,11356.59,38.2,433796.44
7990,1562900400,5433470315469,13779572596055,48007,40188,14007,0,1025730210705,1,821,1,658,11356.59,11181.23,62.02,698461.69
7991,1562904000,6770987674485,16511331922552,44334,55971,17455,0,1020947241954,1,500,1,2761,11181.23,11316.75,27.99,314873.15
7992,1562907600,6714352658703,9425248502639,62210,40428,17309,0,1016665736574,1,500,1,850,11316.75,11360.43,12.14,137546.81
